BusID,Name,Latitude,Longitude
44592,GREEN,43.154537,-123.371689
44593,LOOKNGTP,,
44602,PRNVL SLR H,,
44603,PRNVL SLR L,,
44604,OCHOCO,,
44609,WALAWALA CAP,,
44614,MILCN SLR H,,
44615,PUNKIN TP1,46.37571,-120.198662
44616,PUNKIN TP2,46.37571,-120.198662
44617,BURNS_CAP2,,
44830,ECHO WTG2,,
44831,ECHO SSD,,
44834,DCFP GEN,43.289719,-123.363052
44836,TOKETEE1,43.272747,-122.447456
44837,TOKETEE2,43.272747,-122.447456
44838,TOKETEE3,43.272747,-122.447456
44839,RFP,41.43261,-122.382744
44840,RFP,41.43261,-122.382744
44841,RFP TAP,41.43261,-122.382744
44843,MARENGO2LT,46.365643,-117.83223
44844,MARENGO2HT,46.365643,-117.83223
44845,MARENGO1LT,46.374947,-117.777641
44846,MARENGO1HT,46.374947,-117.777641
44848,HOUSTNLK,44.297421,-120.885727
44855,FPL2LT,45.902271,-118.587997
44856,FPL2HT,45.902161,-118.588997
44858,RESTON,,
44859,MARENGO2,46.365643,-117.83223
44860,MARENGO2,46.365628,-117.832319
44866,EVRGNTAP,44.77261,-122.615997
44869,TIETON H,46.657997,-121.128708
44870,TIETON,46.657997,-121.128708
44873,EVRGNBIO,44.772301,-122.615601
44874,EVRGNBIO,44.772301,-122.615601
44875,DCFP TAP,43.293388,-123.351997
44876,DCFP,43.289719,-123.363052
44879,RIDDLE,42.967281,-123.353722
44880,CMBHL C1,45.9063,-118.619797
44881,CMBHL W1,45.9063,-118.619797
44885,LEANJ W1,45.666431,-120.253578
44886,LEANJ C1,45.666431,-120.253578
44887,LEANJ 1,45.666431,-120.253578
44888,ECHO GSU,45.704849,-119.415001
44889,ECHO WTG1,45.704601,-119.416
44890,ECHO,45.70488,-119.415001
44891,ECHO,45.704811,-119.414001
44894,WHTSTNE,42.431252,-122.909775
44895,WHTSTNE,42.431252,-122.909775
44896,CANYVLLE,42.952614,-123.267357
44897,ILLAHEEH,43.299358,-122.581085
44898,ILLATP46,43.299358,-122.581085
44899,ILLATP39,43.299358,-122.581085
44900,DIXNV230,43.205754,-123.237058
44901,HUMBUG,42.254219,-123.149918
44902,PARKDALE_88,42.386128,-123.301801
44903,PARKDALE_21,42.418261,-123.310646
44909,DOWELL,42.421059,-123.363319
44911,MARENGO,46.374864,-117.777553
44912,TALBOT,46.351074,-117.704498
44920,COPCO 21,41.975681,-122.357948
44924,MORSNCRK,41.925243,-124.139412
44925,ROXYANN,42.341942,-122.784142
44927,COPCO 22,41.975681,-122.357948
44928,COPCO 12,41.978889,-122.335304
44929,COPCO 11,41.978889,-122.335304
44931,HINKLE T,45.836632,-119.269997
44936,BEALL LN,42.35751,-122.904236
44937,MEDCOTAP,42.347988,-122.899002
44945,CIRCLTP1,44.587745,-123.247057
44946,CIRCLTP2,44.58749,-123.248001
44948,SAVGRPDS,42.420368,-123.231003
44954,CLEVELND_TP2,44.040661,-121.300003
44955,CLEVETP1,44.040699,-121.300003
44956,BIOMASST,42.425701,-122.859001
44957,YEW_AVE,44.236572,-121.192856
44958,YEW AV T,44.227901,-121.202003
44959,SHEVLNPK,44.062256,-121.343971
44960,WEED,41.431202,-122.389809
44961,WEEDJCT2,41.451412,-122.362427
44962,LUCERNEP,41.603817,-122.522675
44963,LINE75TP,41.706108,-122.539001
44970,MTSHASTA,41.304508,-122.321785
44971,LAKESISK,41.280373,-122.328835
44972,LKSISKTP,41.293911,-122.313004
44974,MCCLOUD,41.266308,-122.126045
44975,SNOWBRSH,41.268017,-122.238907
44976,HORNBRK,41.897987,-122.539986
44978,AGER,41.867512,-122.464104
44993,ROSELUMB,43.086807,-123.410034
44994,NICKLMTN,42.93121,-123.410378
44995,NICKLMTN,42.93121,-123.410378
44996,HANNATAP,42.915199,-123.264999
44998,DRJOHNSN,42.97462,-123.266
44999,DRJOHNTP,42.97462,-123.266
45001,ALBINA,45.538479,-122.677849
45002,ADINTAP,41.448921,-120.880997
45003,ALBINA,,
45004,AGER,41.867485,-122.464089
45005,ALTURAS,41.499512,-120.533592
45006,ARLINGTN,45.713165,-120.2033
45007,ALTURAS,41.499512,-120.533592
45009,APPLEGAT,42.346951,-123.305344
45010,ASHLAND,42.210125,-122.707458
45011,ASTOR TP,46.144169,-123.825996
45012,ATTALIA,46.107609,-118.918991
45013,ASTORIA,46.172611,-123.837799
45014,BEATTY,42.441925,-121.250305
45015,ATHENA,45.811447,-118.495644
45016,BELKNAP,42.307205,-122.853676
45017,BALDY SS,42.301567,-122.772644
45019,BOWMAN,46.067787,-118.361359
45021,BOYER,45.074463,-123.71698
45022,BEND GEN,44.062374,-121.313423
45023,BOYLE 1,42.122063,-122.048546
45024,BEND PLT,44.062374,-121.313423
45025,BOYLE,42.092171,-122.077774
45026,BIOMASS,42.436371,-122.849998
45027,BUCKAROO,45.676167,-118.836533
45028,BIOMASS,42.436619,-122.849998
45029,BURNS,43.668095,-119.048721
45031,CALAPOYA,44.388245,-123.010409
45033,CANNON B,45.888641,-123.955284
45034,BLALOK,45.663212,-120.359177
45035,CAPTJACK,42.0798,-121.390297
45037,CAVE JCT,42.165779,-123.638008
45045,CHILQUIN,42.586002,-121.841812
45047,CHILQUIN,42.586002,-121.841812
45049,CLINTON,46.58432,-120.555984
45050,COLD SPR,45.889149,-119.226639
45051,COLD SPR,45.889149,-119.226639
45053,COLUM PG,45.579708,-122.667
45055,COLUMBIA,,
45056,BLY,42.401455,-121.045349
45057,CONDITPH,45.754848,-121.528
45058,BOISECAS,42.512928,-121.879105
45059,COOS RVR,43.352077,-124.182213
45060,BONANTAP,42.235111,-121.487
45061,COPCO,41.97702,-122.360985
45062,BONANZA,42.198994,-121.409767
45063,COPCO,41.97702,-122.360985
45064,BOYLE 2,42.122063,-122.048546
45065,COPCO 2,41.974911,-122.358444
45066,BROOKHST,42.345142,-122.844429
45067,COQUILLE,43.213535,-124.075233
45068,BOND ST,44.04023,-121.317543
45069,CRAGVIEW,41.184532,-122.285919
45070,BRYANT,42.210739,-121.738457
45071,CROWFOOT,44.508476,-122.880455
45072,BUCHANAN,44.574837,-123.259987
45073,CULLY,45.549835,-122.604355
45074,CAMPBELL,42.295582,-122.827164
45075,DALREED,45.76358,-119.999458
45077,DAYSCREK,42.97364,-123.190994
45079,DAYTNPPL,46.328117,-117.97757
45080,CARNES,43.129963,-123.371925
45082,CASCADE,46.10297,-118.921005
45083,DEE TAP,45.623539,-121.603996
45084,CASCDTAP,46.076672,-118.776001
45085,DELNORTE,41.867725,-124.13903
45086,CASEBEER,42.198311,-121.413826
45087,DELTA,40.940029,-122.431
45088,CASTELLA,41.146156,-122.319611
45089,DIA HILL,44.247936,-123.048307
45090,CECC TAP,44.621521,-121.129997
45091,DIXONVLE,43.205754,-123.237058
45092,CHERRYLN,44.664986,-121.129463
45093,DIXONVLE,43.205754,-123.237058
45094,CHILQUIN,42.586002,-121.841812
45095,DIXONVLE,33.939952,-116.580067
45097,DRYGULCH,46.411495,-117.112282
45098,CHINAHAT,44.002308,-121.330597
45099,EMPIRE P,43.373367,-124.283813
45100,CHLQNMKT,42.57756,-121.871681
45101,HURICANE,45.437504,-117.284706
45102,CIRCBLVD,44.587288,-123.247055
45103,HURICANE,45.437504,-117.284706
45105,FISHHOLE,42.387127,-121.013351
45106,CLEAR LK,41.704941,-121.276665
45107,UMAPNETP,45.987438,-118.382004
45108,CLEVELND,44.040375,-121.299866
45109,FRY,44.58942,-123.037056
45111,FRY,44.58942,-123.037056
45112,CLRWATR1,43.251041,-122.337852
45113,GLENDL,42.747276,-123.410187
45114,CLRWATR1,43.251041,-122.337852
45115,GOSHN,43.985756,-123.010399
45116,CLRWATR2,43.266895,-122.409828
45117,GRAHAM T,,
45118,CLRWATR2,43.249848,-122.3428
45119,GRANDVW2,46.259075,-119.905807
45120,CLRWTRSS,43.263401,-122.413925
45121,GRANT PS,42.446987,-123.278275
45122,COID TAP,44.031929,-121.329002
45123,GRANT PS,42.446987,-123.278275
45124,COPCO 1,41.978889,-122.335304
45125,GREENSPG,42.119999,-122.550003
45126,COPCO 2G,41.974911,-122.358444
45127,HARISN W,45.508939,-122.657213
45128,COVE 230,44.600761,-121.268394
45129,HAT ROCK,45.919998,-119.110001
45130,COVE 69,44.600761,-121.268394
45131,HAZELWOD,44.622227,-123.125381
45133,HARISN R,45.508939,-122.657213
45134,CRAGVIEW,41.184532,-122.285919
45135,HAT_ROCK,45.919998,-119.112
45136,CROOKDRV,44.432964,-121.24778
45137,HERMISTN,45.793499,-119.311638
45138,CULVER,44.520672,-121.25045
45139,HERMISTN,45.846199,-119.269508
45140,DAIRY,42.234646,-121.580719
45141,HOLLADAY,45.533306,-122.660248
45142,DALLAS,44.91164,-123.310646
45143,HLLYWOOD,45.537617,-122.615517
45145,HOOD RVR,45.699341,-121.521477
45146,DESCHUTE,44.166431,-121.249367
45147,HOPLAND,46.587585,-120.398666
45148,DILLARDT,43.078732,-123.365997
45149,HUSUM,45.798611,-121.476112
45150,DIXON,44.568134,-123.257553
45151,ISTHMUS,43.341022,-124.191002
45153,ISTHMUS,43.341022,-124.191002
45154,DODD RD,46.138798,-118.931068
45155,JEROME P,42.390011,-123.430984
45156,DODD TAP,46.101791,-118.915001
45157,KENWOOD,45.653847,-121.586746
45158,DODGE BR,42.524796,-122.846992
45159,DORRIS,41.966724,-121.91375
45160,DR E TP,45.76313,-119.998001
45161,KLAFALLS,42.199123,-121.784681
45162,DR W TP,45.76273,-119.999001
45163,KNAPPA,46.16069,-123.623299
45164,DUNSMUIR,41.220623,-122.276215
45165,KNOTT,45.54163,-122.664917
45166,EAGLE PT,42.514584,-122.757057
45167,KNOTT,45.54163,-122.664917
45168,EAGLE PT,42.514584,-122.757057
45169,LEBANONP,44.533962,-122.910904
45170,EASTSID,42.227646,-121.796516
45171,EASTSID,42.227646,-121.796516
45172,ENTERPRS,45.418228,-117.283241
45173,LINCOLN,45.506378,-122.673958
45174,FALL CRK,41.985584,-122.360428
45176,FALL CRK,41.985584,-122.360428
45177,LOCKHRT,43.355255,-124.214195
45178,FARMRIRR,45.664997,-121.525314
45179,LONEPINE,42.346699,-122.822929
45180,FISHCREK,43.274151,-122.448944
45181,LONEPINE,42.346504,-122.824063
45182,FISHCREK,43.274151,-122.448944
45183,LONEPINE,42.346504,-122.824063
45184,FISHHOLE,42.387127,-121.013351
45185,LOST CRK,42.671902,-122.677101
45186,FLDR CRK,42.447197,-123.173515
45187,MALIN,42.009998,-121.32
45188,FOOTHILL,42.324089,-122.822212
45189,MALIN,42.007,-121.317001
45190,FRALEY,42.465591,-122.880836
45191,MALINTAP,42.008881,-121.417
45192,FT JONES,41.605362,-122.850235
45193,MALLORY,45.56316,-122.665504
45195,MERIDINP,42.362144,-122.75515
45196,LONEPSTR,42.346691,-122.822998
45197,MERIDINP,42.362144,-122.75515
45198,GLIDE,43.297131,-123.098717
45199,MERIDSTR,42.362862,-122.753998
45200,GOLDHILL,42.428699,-123.043449
45201,MERWIN,45.955117,-122.553389
45203,MILE HI,42.18935,-120.365715
45204,GORDNHOL,45.515865,-120.687691
45205,MILL CRK,46.071239,-118.305214
45206,GRANT PP,44.579502,-123.279526
45207,MURDERCK,44.664902,-123.06044
45210,GREENHRN,41.711262,-122.648827
45211,NACHES,46.697338,-120.653854
45212,GREENSPG,42.1208,-122.547699
45214,GRIFFINP,42.300884,-122.910667
45215,NEWELL,41.888168,-121.378517
45217,NOBHILL,46.582062,-120.530952
45218,HAMAKER,42.129917,-121.935707
45219,NORTH PK,46.609856,-120.495468
45220,HAMBURG,41.78022,-123.071175
45221,OAK TAP,42.184349,-122.627998
45222,HART,41.711239,-122.361
45223,HART SS,41.711599,-122.360177
45224,HAYDEN T,45.618736,-122.69969
45225,OREMET,44.609772,-123.100929
45226,HAZELWD,44.622227,-123.125381
45227,OUTLOOK,46.37513,-120.079742
45228,HENLEY,42.12648,-121.70372
45229,OUTLOOK,46.37513,-120.079742
45230,HENLYTAP,42.124016,-121.69854
45231,PACIFIC,46.592014,-120.497414
45232,HILLVIEW,44.546192,-123.312683
45233,HINKLE,45.79184,-119.310333
45234,HORNET,42.181103,-121.699509
45235,PENDLTON,45.677486,-118.782211
45236,HORNETTA,42.188461,-121.771004
45237,PEREZ,41.633148,-121.226517
45238,BIGSPRNG,41.616768,-122.399399
45239,PILOTBT,44.056828,-121.233292
45240,INDIANCR,41.677761,-122.847
45241,POMEROYP,46.474369,-117.622147
45242,INDPNC,44.851353,-123.201042
45243,POMONA,46.650665,-120.490601
45244,INTPAPER,41.432041,-122.383232
45245,POMONA H,46.623845,-120.471369
45246,IRONGATE,41.932972,-122.436752
45247,PONDROSA,44.225945,-120.931686
45248,IRONGATE,41.932972,-122.436752
45250,JACKSNVL,42.328033,-122.939034
45251,POWERDLE,45.704052,-121.505035
45252,JACKSNVL,42.328033,-122.939034
45253,POWLBUPL,44.305618,-121.017174
45255,PRINVILE,44.30724,-120.853828
45256,LEMOLO1,43.355473,-122.248528
45257,PROSPECW,46.036537,-118.338318
45258,JEFFJCT,44.62896,-123.047997
45259,PROSPECT,42.733479,-122.515846
45260,JEFFTAP,44.664829,-123.059998
45261,PUNKIN C,46.37571,-120.198662
45262,KFALLS,42.174,-121.8132
45263,RDMNDPPL,44.271206,-121.171135
45264,JORDANPT,43.435822,-124.239937
45266,JORDANTP,43.435822,-124.240097
45267,RIVR RD,46.617413,-120.529068
45269,RUSSELLV,45.522469,-122.560623
45271,SAGEROAD,42.33564,-122.888344
45272,KENNEDYT,,
45275,SEASIDE,45.999527,-123.916283
45276,KLAFALLS,42.200001,-121.779999
45277,SELAH,46.65947,-120.543373
45278,L SHASTA,41.701736,-122.369667
45280,LAKEPORT,42.24971,-121.800926
45281,STJOHNSS,45.602268,-122.745369
45282,LAKEVIEW,42.188999,-120.364998
45283,SUNYSIDE,46.330799,-120.013107
45284,LAKVWJCT,42.194328,-121.682999
45285,SWEETHOM,44.402283,-122.723549
45287,SWIFT 1,45.939838,-122.644304
45288,LEMOLO1,43.355083,-122.249645
45290,LEMOLO2,43.280602,-122.402718
45292,LEMOLO2,43.280602,-122.402718
45293,TIETON,46.689629,-120.732063
45294,LEMOLOTP,43.265362,-122.412003
45295,TOPPENSH,46.393631,-120.304436
45296,LHRT TAP,43.340382,-124.225998
45297,TROUTDAL,45.559036,-122.408646
45298,LKJCTTAP,42.224838,-121.737999
45299,TROUTDAL,45.558479,-122.408394
45301,TROUTPP1,45.558922,-122.403652
45302,LOOKNGLS,43.175991,-123.508507
45305,HEMLCKTP,45.47,-122.49
45307,TUCKER1,45.688461,-121.524536
45308,LP TERT1,42.346699,-122.822929
45309,TUCKER2,45.688461,-121.524536
45311,UMAPINE,45.988129,-118.431534
45313,UMATILLA,45.924141,-119.323479
45314,LWSCLARK,46.142393,-123.840232
45315,UNIONGAP,46.559582,-120.489967
45316,LYONS,44.77449,-122.618782
45317,UNIONGAP,46.559223,-120.48967
45318,MACDOEL,41.831657,-122.004906
45319,MADRAS,44.621899,-121.140686
45320,MARYSRVR,44.550365,-123.264763
45321,VILLAGEG,43.798691,-123.040199
45322,MCKAY,45.63311,-118.815147
45323,WAITBURG,46.263599,-118.147621
45324,MEDCO,42.346779,-122.887985
45325,WALAWALA,46.07,-118.378647
45326,MEDFORD,42.334236,-122.870056
45327,WALAWALA,46.07,-118.378647
45328,HOLLYW T,45.537497,-122.615393
45329,WALLULA,46.063889,-118.846413
45331,WALLULA,46.063794,-118.846043
45332,MARENGO1,46.374947,-117.777641
45333,WAPATO,46.451805,-120.426842
45335,WEED JCT,41.451412,-122.362427
45336,MERILJCT,42.024101,-121.560997
45337,WEED JPS,41.451412,-122.362427
45338,MERRILL,42.02644,-121.602013
45339,WENAS,46.702106,-120.526108
45340,MERWIN 1,45.956711,-122.555695
45341,WESTON P,45.826115,-118.425545
45342,MERWIN 2,45.956711,-122.555695
45343,WHITECTY,42.42598,-122.859161
45344,MERWIN 3,45.956711,-122.555695
45345,WILEY,46.563641,-120.646706
45346,MDST TAP,44.066051,-121.343002
45347,WW CEN T,46.074841,-118.348999
45348,MILE HI,42.18935,-120.365715
45349,WW CENTR,46.065765,-118.346458
45350,MINAM,45.622917,-117.722206
45351,YALE GEN,45.96278,-122.335526
45352,MODOC,42.501038,-121.897301
45353,YALE,45.962706,-122.335344
45354,MONPAC,44.863911,-123.20758
45355,MONPAC,44.864014,-123.207535
45356,MONTAGUE,41.727051,-122.536385
45357,MOTT,41.262707,-122.270432
45358,MOUNTAVE,42.20023,-122.698242
45359,MYRTLCRK,43.027103,-123.291557
45360,MYRTLEPT,43.061401,-124.124001
45362,NMEDFORD,42.334236,-122.870056
45363,VOORHIES,42.293259,-122.839996
45364,NORWAYTI,43.10759,-124.161003
45365,NUTGLADE,41.178249,-122.290726
45366,OAKKNOLL,42.175968,-122.648468
45367,OAKLAND,43.412102,-123.315384
45368,OPAL,44.490215,-121.299065
45371,AGNESS,42.431473,-123.298409
45373,BELKNAP,42.307205,-122.853676
45374,APPLEGAT,42.346951,-123.305344
45375,APPLETAP,42.34544,-123.307999
45376,BEACON,42.451588,-123.30732
45377,BELMONTP,41.772831,-124.208
45378,BLOSS,45.600811,-122.727844
45379,BRWNSVLE,44.389202,-123.014633
45380,CALAPOYA,44.38842,-123.009865
45381,CAVE JCT,42.165779,-123.638008
45382,CAVEMAN,42.458511,-123.3246
45383,CHERYPPL,45.80051,-122.580002
45384,COBURG,44.098457,-123.062706
45385,DELNORT1,41.867725,-124.13903
45386,DELNORT2,41.867725,-124.13903
45387,DEVIL LK,44.958042,-124.007484
45388,DIA HILL,44.24799,-123.047897
45389,EASY VLY,42.444748,-123.366409
45390,F.VALLEY,45.644718,-122.707001
45391,FERN HIL,46.174927,-123.756943
45392,GASQUET,41.848221,-123.966591
45393,GRANT PS,42.446987,-123.278275
45394,HALSEYSS,44.380001,-123.110001
45395,HALSEYTP,44.378208,-123.112999
45396,HAPPYCMP,41.803463,-123.372421
45397,HAPPYTAP,41.855808,-123.390999
45398,HARISBRG,44.274281,-123.169815
45399,HZLDLPPL,45.687462,-122.670998
45400,JCTN CTY,44.214684,-123.221024
45401,LAKEEARL,41.85194,-124.148018
45402,LANCASTR,44.264553,-123.231644
45403,LANCSTRT,44.273899,-123.123001
45404,LKEARLTP,41.849972,-124.140999
45405,M REDWOD,41.732906,-124.097435
45406,M REDWTP,41.7299,-124.105003
45407,MERLIN,42.511021,-123.412956
45408,NORTHCST,41.766018,-124.19912
45409,OBRIEN P,42.096912,-123.68132
45410,OTIS P,45.021142,-123.941997
45411,PARK ST,42.427513,-123.320755
45412,PATRICK,41.88142,-123.864677
45413,PILOT RK,45.493679,-118.832405
45414,PROVOLT,42.28688,-123.230225
45415,PROVOLTP,42.300678,-123.230003
45416,RED TAP,41.758011,-124.163002
45417,REDWOOD,41.760658,-124.163422
45418,ROGUE R,42.429768,-123.171013
45419,SELMA,42.279572,-123.621445
45421,SMITH R,41.88541,-124.140602
45422,STLINETP,41.86932,-124.142998
45423,VAUGHNTP,44.171459,-123.219002
45424,VOELKER,46.580914,-120.499832
45425,WHITESWN,46.389431,-120.787071
45426,WLKCNRSS,44.188877,-123.104149
45427,YUROK,41.543362,-124.050461
45428,OVERPASS,44.076118,-121.303177
45429,PACPLYTP,43.1152,-123.413002
45432,KLNGSWTH,45.562943,-122.598778
45433,ORCHARDW,46.59626,-120.577065
45435,PARKR TN,,
45436,ALDRWOOD,45.567467,-122.557671
45438,PASCO,46.220772,-119.096909
45439,PELTONR1,44.724335,-121.248863
45440,PELTONRR,44.724335,-121.248863
45441,PILOTBT1,44.056828,-121.233292
45442,NEHAL TP,45.75071,-123.848
45443,NEHAMLEM,45.900799,-123.865601
45444,PILOTTAP,44.094582,-121.299004
45445,PROSPECT,42.733479,-122.515846
45446,PROSPECT,42.733479,-122.515846
45447,KLAMATH_ST,42.19865,-121.783852
45448,KLAMATH_CT1,42.19865,-121.783852
45449,KLAMATH_CT2,42.19865,-121.783852
45450,KLAMATH_CT1M,42.19865,-121.783852
45451,KLAMATH_CT2M,42.19865,-121.783852
45452,KLAMATH_STMD,42.19865,-121.783852
45453,PRSPCT 1,42.730686,-122.515175
45454,HERM 1G,45.793499,-119.311638
45455,HERM 1S,45.793499,-119.311638
45456,HERM 2G,45.793499,-119.311638
45457,HERM 2S,45.793499,-119.311638
45458,PRSPCT21,42.73119,-122.514038
45459,PRSPCT22,42.73119,-122.514038
45460,PRSPCT22,42.73119,-122.514038
45461,QUEEN,44.624939,-123.079994
45462,RBLANKET,42.751835,-122.473595
45463,RDMNDPPL,44.271206,-121.171135
45464,RIDDLE,42.967281,-123.353722
45465,RIDDLEVN,42.946865,-123.375099
45466,ROBMNTAP,43.110619,-123.375
45467,ROBRTCRK,43.102977,-123.304047
45468,ROBRTCRK,43.129456,-123.371964
45469,ROSEBURG,43.154503,-123.371719
45470,ROSS AVE,42.235928,-121.758011
45471,RUCH,42.235538,-123.059578
45472,RUNNINGY,42.252506,-121.856628
45473,S DUNES,43.431553,-124.25071
45474,SLATECRK,40.976864,-122.456245
45475,SANTIAM,44.772701,-122.6735
45476,SANTMSS,44.772697,-122.670555
45477,SCENIC,42.381687,-122.925079
45478,SCENICPW,42.381687,-122.925079
45479,SCIO,44.699757,-122.848518
45480,SCOTTBAR,41.742279,-122.999565
45481,SEIAD,41.840542,-123.192001
45482,SELAHBUS,46.657978,-120.542864
45483,SHASTINA,41.548672,-122.364182
45484,SHOTGNCK,41.053982,-122.381767
45485,SLATECRK,40.976864,-122.456245
45486,SLIDECRK,43.29398,-122.472923
45487,SLIDECRK,43.29398,-122.472923
45488,SODASPGS,43.306408,-122.50193
45489,SODASPGS,43.298117,-122.535728
45492,SPRAGUE,42.452599,-121.505989
45493,STAT ST,43.392918,-124.230659
45494,STAYTON,44.810249,-122.79187
45495,STEAMBT,43.332546,-122.702919
45496,STEVENRD,42.467861,-122.758202
45497,WINECTRY,46.294289,-119.951241
45498,SULPHR P,46.29546,-119.998451
45499,SUTHRLIN,43.390793,-123.300377
45500,TAKELMA,42.682415,-122.677666
45501,TALENT,42.250587,-122.792946
45502,TEXUM,42.193394,-121.765511
45503,TILLER,42.931675,-122.948509
45505,TOKETEE,43.272747,-122.447456
45506,TOKETESS,43.272381,-122.446899
45507,TOLO,42.420773,-122.964577
45509,TOUCHET,46.042606,-118.669014
45511,TULELAKE,41.953526,-121.471321
45512,TULELTAP,41.950859,-121.405998
45513,TUNNEL,41.925301,-121.566391
45514,TUNNELTP,41.953671,-121.566002
45515,TURKEYHL,42.013325,-121.417732
45516,VILAS RD,42.388622,-122.853233
45517,VINE,44.634579,-123.111938
45518,WALKER B,41.493134,-122.905617
45519,WALLOWA,45.570309,-117.539879
45520,WARMSPGS,44.765175,-121.252571
45521,WARRNTON,46.151005,-123.910553
45522,WDJCT L1,41.451412,-122.362427
45523,WDJCT L2,41.451412,-122.362427
45524,WEED,41.431202,-122.389809
45525,WEED JCT,41.451412,-122.362427
45527,WESTSID,42.220005,-121.791946
45528,WESTSID,42.220005,-121.791946
45529,WESTSTAP,42.198689,-121.796997
45530,WEYERHSR,42.168121,-121.82251
45531,WEYRHSTP,42.1847,-121.822998
45532,WILLOCRK,45.709805,-120.030045
45533,WINCHSTR,43.283157,-123.352036
45535,WINSTAP,43.115891,-123.375
45536,WINSTON,43.115082,-123.41304
45537,YREKA,41.728779,-122.630836
45538,YREKA,41.728779,-122.630836
45539,YUBA,41.372887,-122.832954
45540,YUNGSBAY,46.172211,-123.843864
45541,SWIFT2-1,46.059399,-122.260902
45542,SWIFT2-2,46.059399,-122.260902
45543,SWIFT 2,45.939838,-122.644304
45544,SWIFT1-1,46.060562,-122.202965
45545,SWIFT1-2,46.060562,-122.202965
45546,SWIFT1-3,46.060562,-122.202965
45547,JEFFERSN,44.73233,-123.009605
45548,PRSPCT 1,42.730686,-122.515175
45549,PRSPCT31,42.730579,-122.418373
45550,PRSPCT31,42.730579,-122.418373
45551,PRSPCT21,42.73119,-122.514038
45555,RUNYTAP,42.192139,-121.803429
45560,CMBHIL TAP,45.94725,-118.459999
45562,CMBHIL1,45.91,-118.620003
45564,CMBHIL2,45.936954,-118.580307
45566,CMBHIL3,45.936954,-118.580307
45570,COPCO 11,41.978889,-122.335304
45571,COPCO 12,41.978889,-122.335304
45572,DOG CRK,40.940159,-122.431
45573,DOGCREEK,40.940228,-122.430771
45574,MACDOELT,41.966469,-121.996002
45577,SDNSMUIR,41.201321,-122.27652
45582,FALLCRTP,41.984901,-122.360001
45588,PARISHGP,44.769703,-122.946953
45589,PARISHGP,44.769703,-122.946953
45601,ALDERWOOD,47.8204,-122.281403
45603,BALLING,47.792702,-122.3312
45604,CEDARV,47.81266,-122.206398
45607,BOEING,47.9245,-122.261803
45608,BEVERLY,47.928799,-122.210197
45609,BRIER,47.806198,-122.254601
45610,BEV 230,47.928768,-122.210228
45611,C MARYS,48.068001,-122.1698
45613,BUNKFOSS,47.952499,-122.0923
45616,FITZGERALD,47.799599,-122.197098
45617,CAMANO,48.243301,-122.453796
45618,SUNSET SNPD,48.191799,-122.491997
45619,CAN PARK,47.790901,-122.218399
45621,CASCADE,47.875999,-122.156799
45622,MARINER,47.888,-122.227699
45623,CASINO,47.9179,-122.232697
45624,CLEARV2,47.830559,-122.128693
45625,CLEARVIEW T1,47.830299,-122.128899
45626,YORK,47.830002,-122.159203
45627,DELTA,48.012901,-122.190399
45628,PORT GARDNER,48.004601,-122.214798
45629,E ARLG,48.187526,-122.113091
45630,PORTAGE,48.176998,-122.146301
45631,E MARYS,48.054001,-122.121803
45632,QUILCEDA,48.0742,-122.186996
45633,EDMONDT2,47.798372,-122.381934
45635,ESPERENC,47.806969,-122.316353
45637,EVERETT,47.971901,-122.198502
45643,OSO SNPD,48.263302,-121.917702
45645,FIFTYSEC,47.948299,-122.202103
45647,FIVE COR,47.798779,-122.350433
45649,FLORAL H,47.834202,-122.248001
45651,FOBES,47.9426,-122.128304
45653,FRONTIER,47.999802,-122.110298
45657,GIBSON,47.882198,-122.262398
45659,GLENWD,47.945099,-122.2444
45663,GOLD BAR,47.854198,-121.695297
45665,GRANFAL,48.086201,-121.9785
45679,HARBOR P,47.893799,-122.309402
45681,HARTFORD,48.029598,-122.058296
45682,HARTFORDT,48.041036,-122.04469
45683,HILTON LK,47.8918,-122.173103
45685,JACKSN,47.90847,-121.814552
45687,JACKSON 1,47.908501,-121.814201
45689,JACKSN2,47.908401,-121.814308
45690,JACKSN34,47.908298,-121.814423
45693,KELLOGM,48.085499,-122.1437
45694,GETCHELL,48.075001,-122.108803
45695,KELLOGMT,48.07135,-122.12278
45697,LK CHAP,47.912472,-121.819138
45699,LK GOODWIN,48.155399,-122.302498
45701,LK SEREN,47.855869,-122.29084
45703,LK STEVE,47.978569,-122.09288
45705,LYNNWD,47.828892,-122.311798
45707,LYNNWDT,47.821037,-122.353367
45708,KEELER S,47.811593,-122.335896
45709,MAPLEWOOD,47.8209,-122.3536
45710,KEELERS,47.841599,-122.300301
45711,MARTHA L,47.8531,-122.253433
45713,MEADWD,47.847198,-122.319199
45715,MEADWDT,47.81,-122.35
45717,MONTLAKE,47.793171,-122.299454
45721,MUKILTEO T,47.892899,-122.286797
45723,MURPHYS,47.877491,-122.207268
45725,N ALDERWOOD,47.829601,-122.266403
45727,N CRK,47.854469,-122.218788
45729,N MARYS,48.100899,-122.174896
45731,N STAN,48.243511,-122.351509
45732,N STANTP,48.24099,-122.34903
45733,NAVY,47.9897,-122.2183
45734,TWIN CITY,48,-122
45737,NORTON,47.9935,-122.214203
45739,OLIVIA P,47.904301,-122.235901
45741,OLIVIA T,47.88,-122.19
45743,OLYMPIC,47.798901,-122.171799
